"dataset_id","feature_key","model_id","term","estimate","std_error","z_value","p_value","conf_low","conf_high"
"B23","tr_4::between_type_sentence","M_condition","(Intercept)",2.15206944741188,0.345780716554669,6.22379833339153,4.8526075255434e-10,1.47433924296473,2.82979965185903
"B23","tr_4::between_type_sentence","M_condition","condition_idB23.b_FAR",0.219538770950978,0.218449213150565,1.00498769386577,0.314902775568737,-0.208621686824129,0.647699228726084
"B23","tr_4::between_type_sentence","M_condition","condition_idB23.b_SPA",0.0320462403965561,0.215984119014364,0.148373132908096,0.882048302199808,-0.391282632871597,0.455375113664709
"B23","tr_4::between_type_sentence","M_condition","condition_idB23.b_TUR",-0.20792416267797,0.221100475155439,-0.940405770416345,0.347009463444303,-0.64128109398263,0.22543276862669
"B23","tr_4::between_type_sentence","M_condition","condition_idB23.c_noBRP",0.130590504581278,0.215989906640081,0.604613922070395,0.545435554029833,-0.292749712433281,0.553930721595837
"B23","tr_4::between_type_sentence","M_condition","condition_idB23.c_noFAR",0.0564336066254564,0.221234792717833,0.255084681447158,0.798657695331534,-0.377186587101496,0.490053800352409
"B23","tr_4::between_type_sentence","M_condition","condition_idB23.c_noSPA",-0.0528401629563567,0.218347750397795,-0.242000033708111,0.808780137110544,-0.480801753736036,0.375121427823322
"B23","tr_4::between_type_sentence","M_condition","condition_idB23.c_noTUR",0.291260985524207,0.218540083324804,1.33275773072403,0.182611321166445,-0.137077577792409,0.719599548840824
"B23","tr_4::between_type_sentence","M_condition","outer_fold1",0.0425146643669818,0.134015498633371,0.317236922598707,0.751063835520253,-0.220155712954425,0.305185041688389
"B23","tr_4::between_type_sentence","M_condition","outer_fold2",0.0428770448725149,0.134053851685757,0.319849406289536,0.749082492530264,-0.219868504431569,0.305622594176599
"B23","tr_4::between_type_sentence","M_condition","test_talker_idB23.FAR.FAR",-0.864678525579908,0.423241852769026,-2.04298917964473,0.0410535092599695,-1.6942325570072,-0.0351244941526178
"B23","tr_4::between_type_sentence","M_condition","test_talker_idB23.SPA.SPA",-0.833426363829421,0.423652176983377,-1.96724201859141,0.0491553159660577,-1.66378463071684,-0.00306809694200305
