recording_id,speaker_id,accent,intended_word_metadata,source_filename,external_filename,mapping_method,status,processed_transcript,predicted_transcript,ipa_tokens_json,n_ipa_tokens,empty_hypothesis,mean_token_max_posterior,emitted_token_posteriors_finite,emitted_token_posteriors_in_0_1,all_logits_finite,ipa_tokens_match_utf8_vocabulary,decoded_source_samples,source_sampling_rate,decoded_duration_seconds,recorded_decoded_length_matches_source_audit,model_input_samples_16khz,model_input_duration_seconds,resampled_length_matches_decoded_audio,wav_header_duration_seconds,audio_sha256,source_hash_matches,interpretation
AN19-rec-42f9635ef1963d09142b,AN19.ENG.ef1,ENG,was,ef1ew01 was.WAV,ef1ew01 was.WAV,exact_filename_case_insensitive,ok,wɑz,w/ɑ/z,"[""w"", ""ɑ"", ""z""]",3,False,0.9686256249745687,True,True,True,True,16896,22050,0.7662585034013606,True,12261,0.7663125,True,0.7662585034013606,2ef5a8cb18897c630894cdddd4882a0b4fbed4c9462c573f7ee60c93f2dbd982,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-35264dd3388b3afc06dd,AN19.ENG.ef1,ENG,down,ef1ew02 down.WAV,ef1ew02 down.WAV,exact_filename_case_insensitive,ok,tan,t/a/n,"[""t"", ""a"", ""n""]",3,False,0.863575299580892,True,True,True,True,15296,22050,0.6936961451247166,True,11100,0.69375,True,0.6936961451247166,15355d36f4da9cffaa5c98914969982eb129641b8745185e1b91a17910d8a3a3,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-0555ed8b26decd68d6db,AN19.ENG.ef1,ENG,work,ef1ew03 work.wav,ef1ew03 work.wav,exact_filename_case_insensitive,ok,wɜ˞k,w/ɜ˞/k,"[""w"", ""ɜ˞"", ""k""]",3,False,0.9528697927792867,True,True,True,True,15040,22050,0.6820861678004535,True,10914,0.682125,True,0.6820861678004535,131e6fe2442e61972f8d3c26ae4156470fc5b7a83c2ab2fbe1b6e3f32d873373,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-ad3b4d36121fe64f5d46,AN19.ENG.ef1,ENG,long,ef1ew04 long.WAV,ef1ew04 long.WAV,exact_filename_case_insensitive,ok,lɔ̃ŋ,l/ɔ̃/ŋ,"[""l"", ""ɔ̃"", ""ŋ""]",3,False,0.9973345001538595,True,True,True,True,19648,22050,0.8910657596371883,True,14258,0.891125,True,0.8910657596371883,418eef150ba4900510f43f072df8c63f13b9e0064a3d3358ec1a13d10627e228,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-858bdf99be07439d3783,AN19.ENG.ef1,ENG,both,ef1ew05 both.WAV,ef1ew05 both.WAV,exact_filename_case_insensitive,ok,pθ,p/θ,"[""p"", ""θ""]",2,False,0.8089239001274109,True,True,True,True,13248,22050,0.6008163265306122,True,9614,0.600875,True,0.6008163265306122,98eec2784b4e6dbe6a70c0d96256319e9f868419154d026e4a77f42317de6a5b,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-9d9464a4870d17e5ba67,AN19.ENG.ef1,ENG,thought,ef1ew06 thought.WAV,ef1ew06 thought.WAV,exact_filename_case_insensitive,ok,θɔt,θ/ɔ/t,"[""θ"", ""ɔ"", ""t""]",3,False,0.9269560774167379,True,True,True,True,16640,22050,0.7546485260770975,True,12075,0.7546875,True,0.7546485260770975,0e54a0a820a3c7b799db34e3959b59fd46959c3eec04d481138ee67819eb9f3b,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-1d4933604c330432deb3,AN19.ENG.ef1,ENG,does,ef1ew07 does.WAV,ef1ew07 does.WAV,exact_filename_case_insensitive,ok,tʌz,t/ʌ/z,"[""t"", ""ʌ"", ""z""]",3,False,0.7926107744375864,True,True,True,True,16192,22050,0.7343310657596371,True,11750,0.734375,True,0.7343310657596371,cb9aefd99036adfa3f2498e48faed6d49066a64913a3244556f786fc05d45f19,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-d9e0eacdf2ba4e5c24e7,AN19.ENG.ef1,ENG,put,ef1ew08 put.WAV,ef1ew08 put.WAV,exact_filename_case_insensitive,ok,ʊt,ʊ/t,"[""ʊ"", ""t""]",2,False,0.8787429630756378,True,True,True,True,13184,22050,0.5979138321995465,True,9567,0.5979375,True,0.5979138321995465,21bd1929cbed02e9e57cb8bad9a58c9270ead454679f924a7328a042b2f2d907,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-0e3887b559ae567640a9,AN19.ENG.ef1,ENG,give,ef1ew09 give.WAV,ef1ew09 give.WAV,exact_filename_case_insensitive,ok,ɪv,ɪ/v,"[""ɪ"", ""v""]",2,False,0.8464697599411011,True,True,True,True,14016,22050,0.6356462585034014,True,10171,0.6356875,True,0.6356462585034014,6bc08f230000c9cd79489067871c67c6c39e4aeb91d9f9a9f2eedfdcbf583c63,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
AN19-rec-904fa318974f184cf3cf,AN19.ENG.ef1,ENG,young,ef1ew10 young.WAV,ef1ew10 young.WAV,exact_filename_case_insensitive,ok,jɤŋ,j/ɤ/ŋ,"[""j"", ""ɤ"", ""ŋ""]",3,False,0.7511586745580038,True,True,True,True,16256,22050,0.737233560090703,True,11796,0.73725,True,0.737233560090703,b5e0f9dc4abc2b464e894fb725e1205be8e37d1221fe310b2e513bed265a2187,True,automatic unconstrained IPA hypothesis; not ground truth or automatic relabeling
