dataset_id,feature_key,scope,fold,model_id,n_rows,total_trials,total_log_loss,mean_log_loss
B23,tr_24::between_type_phoneme,oof_all,,M_condition,10080,54096,30858.2364315472,0.570434716643507
B23,tr_24::between_type_phoneme,oof_all,,M_joint,10080,54096,30863.6271689278,0.570534367955631
B23,tr_24::between_type_phoneme,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,tr_24::between_type_phoneme,oof_all,,M_predictor,10080,54096,30804.3190815883,0.569438019106557
B23,tr_24::between_type_phoneme,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
B23,tr_24::between_type_phoneme,oof_fold,0.0,M_joint,3360,18032,10485.0893032694,0.581471234653363
B23,tr_24::between_type_phoneme,oof_fold,0.0,M_null,3360,18032,10415.8616453028,0.577632078821142
B23,tr_24::between_type_phoneme,oof_fold,0.0,M_predictor,3360,18032,10489.156940712,0.581696813482255
B23,tr_24::between_type_phoneme,oof_fold,1.0,M_condition,3360,18032,10174.6495140457,0.564255186005199
B23,tr_24::between_type_phoneme,oof_fold,1.0,M_joint,3360,18032,10182.2846549564,0.564678607750467
B23,tr_24::between_type_phoneme,oof_fold,1.0,M_null,3360,18032,10196.9353957479,0.565491093375548
B23,tr_24::between_type_phoneme,oof_fold,1.0,M_predictor,3360,18032,10162.8782517687,0.563602387520448
B23,tr_24::between_type_phoneme,oof_fold,2.0,M_condition,3360,18032,10198.497614232,0.565577729271961
B23,tr_24::between_type_phoneme,oof_fold,2.0,M_joint,3360,18032,10196.253210702,0.565453261463063
B23,tr_24::between_type_phoneme,oof_fold,2.0,M_null,3360,18032,10185.0258871068,0.564830628166967
B23,tr_24::between_type_phoneme,oof_fold,2.0,M_predictor,3360,18032,10152.2838891076,0.56301485631697
B23,tr_24::between_type_sentence,oof_all,,M_condition,10080,54096,30858.2364315472,0.570434716643507
B23,tr_24::between_type_sentence,oof_all,,M_joint,10080,54096,30863.6346398295,0.570534506060144
B23,tr_24::between_type_sentence,oof_all,,M_null,10080,54096,30797.8229281575,0.569317933454553
B23,tr_24::between_type_sentence,oof_all,,M_predictor,10080,54096,30748.5792829121,0.568407632411123
B23,tr_24::between_type_sentence,oof_fold,0.0,M_condition,3360,18032,10485.0893032694,0.581471234653363
